0.1,35.80379601383071,-33.95903273143276,-96.9764277830076,-2.5131946893351973,0.0,0.0,29.697000000000003,-20.0,-0.07575000000000005,-0.05101675702093898,-0.05101675702093898,-0.07575000000000005,22.22,0.0,29.349801099637972,-20.178002445469446,21.173291882490823,9.330061375256542e-05,2.5250000000000004,0.0,25.25,0.0,25.25,0.0,29.349801099637972,-20.178002445469446,21.173291882490823,9.330061375256542e-05,300.0,10905.807492000007,35.80379601383071,-33.95903273143276,-2.5131946893351973,-96.9764277830076,35.80379601383071,-33.95903273143276,-2.5131946893351973,-96.9764277830076,0.1,3672.2681910000006,9.180900000000008
0.2,35.55321872969126,-34.23043403570765,-97.17160597573364,-2.5017560723409176,0.0,0.0,29.394757500000004,-19.99948983242979,-0.07564708945744604,-0.051097262084890786,-0.051112549862016736,-0.07563676078837403,22.22,0.0,29.349801099637972,-20.178002445469446,25.242425,-0.005101675702093899,5.0492425,-0.0005101675702093899,25.242425515542678,-0.011579889103145601,25.242425,-0.005101675702093899,29.349801099637972,-20.178002445469446,25.242425,-0.005101675702093899,300.0,10726.290523431067,35.55321872969126,-34.23043403570765,-2.5017560723409176,-97.17160597573364,35.55321872969126,-34.23043403570765,-2.5017560723409176,-97.17160597573364,0.1,3635.636319960712,9.135078907719972
0.30000000000000004,35.303784427644885,-34.50430300026027,-97.3688612251934,-2.4902815015783624,0.0,0.0,29.093271470894578,-19.998468692238735,-0.0755457230838906,-0.05118097461650423,-0.05121154034687805,-0.07552500628443015,22.22,0.0,28.942217368459893,-20.178002445469446,21.159022979273438,-0.010211401910582977,7.572728529105426,-0.0015313077612676875,25.234862357099473,-0.023184998597415126,25.234860291054257,-0.010211401910582977,28.942217368459893,-20.178002445469446,21.159022979273438,-0.010211401910582977,300.0,10549.173172786657,35.303784427644885,-34.50430300026027,-2.4902815015783624,-97.3688612251934,35.303784427644885,-34.50430300026027,-2.4902815015783624,-97.3688612251934,0.1,3599.3698518358083,9.089486847304737
0.4,35.05549672310285,-34.78067159943314,-97.56819613065879,-2.4787700657366116,0.0,0.0,28.792540899019993,-19.99693574230151,-0.07544593076702102,-0.051267953627750336,-0.05131378925387911,-0.07541476361355096,22.22,0.0,28.53456521683171,-20.17801177553082,21.150784202464195,-0.015422799985985966,10.095459100980012,-0.003064257698491028,25.227310376269184,-0.03481606469454802,25.227305718745868,-0.0153294993722334,28.53456521683171,-20.17801177553082,21.150784202464195,-0.015422799985985966,300.0,10374.427316857806,35.05549672310285,-34.78067159943314,-2.4787700657366116,-97.56819613065879,35.05549672310285,-34.78067159943314,-2.4787700657366116,-97.56819613065879,0.1,3563.46514173108,9.044122679552586
0.5,34.80835932264394,-35.05957222251589,-97.76961267859711,-2.4672208415892385,0.0,0.0,28.492564786453077,-19.99489011282801,-0.07534774337214259,-0.0513582597192588,-0.051419358991747696,-0.07530606080218824,22.22,0.0,28.12699703575592,-20.17801177553082,21.144079314911266,-0.020456294735008436,12.617435213546928,-0.005109887171991872,25.219769421939763,-0.04647383811098183,25.219761125669166,-0.020456294735008436,28.12699703575592,-20.17801177553082,21.144079314911266,-0.020456294735008436,300.0,10202.025153241113,34.80835932264394,-35.05957222251589,-2.4672208415892385,-97.76961267859711,34.80835932264394,-35.05957222251589,-2.4672208415892385,-97.76961267859711,0.1,3527.918581110289,8.998985271070218
0.6,34.562376025191995,-35.341037675578065,-97.97311221148455,-2.4556328940192103,0.0,0.0,28.193342151319882,-19.992330900757317,-0.07525119277900126,-0.0514519551301328,-0.051528313651103455,-0.0751989268118177,22.22,0.0,28.12699703575592,-20.17801177553082,25.212226351331953,-0.025592120706934316,15.138657848680124,-0.007669099242685304,25.212239340198238,-0.05815908445568618,25.212226351331953,-0.025592120706934316,28.12699703575592,-20.17801177553082,25.212226351331953,-0.025592120706934316,300.0,10031.939197031343,34.562376025191995,-35.341037675578065,-2.4556328940192103,-97.97311221148455,34.562376025191995,-35.341037675578065,-2.4556328940192103,-97.97311221148455,0.1,3492.726597432256,8.954073494247616
0.7,34.317550723189896,-35.62510118305779,-98.17869539547999,-2.4440052760594213,0.0,0.0,27.894872028114477,-19.98925716913532,-0.07515631192020301,-0.05154910378954417,-0.05164071905783632,-0.07509339157437003,22.22,0.0,27.719307563882268,-20.178005555489904,21.12780651331737,-0.030675115810779217,17.65912797188553,-0.010742830864680064,25.204719974237275,-0.0698725846303284,25.204701232054052,-0.030737316219947595,27.719307563882268,-20.178005555489904,21.12780651331737,-0.030675115810779217,300.0,9864.142277553983,34.317550723189896,-35.62510118305779,-2.4440052760594213,-98.17869539547999,34.317550723189896,-35.62510118305779,-2.4440052760594213,-98.17869539547999,0.1,3457.885653791882,8.909386227233382
0.7999999999999999,34.0738874037683,-35.91179638908866,-98.38636218692598,-2.432337028950002,0.0,0.0,27.597153468028274,-19.98566794647543,-0.07506313482130701,-0.05164977137017219,-0.05175664282841045,-0.07498948602921027,22.22,0.0,27.311714502642815,-20.177999335448987,21.12125498846746,-0.03583002618973363,20.178846531971733,-0.014332053524570265,25.19721116425822,-0.08161513524221845,25.19718560086203,-0.03589222659890201,27.311714502642815,-20.177999335448987,21.12125498846746,-0.03583002618973363,300.0,9698.607535137262,34.0738874037683,-35.91179638908866,-2.432337028950002,-98.38636218692598,34.0738874037683,-35.91179638908866,-2.432337028950002,-98.38636218692598,0.1,3423.392248564752,8.86492235391044
0.8999999999999999,33.83139014990744,-36.20115735854649,-98.59611179764504,-2.4206271822135506,0.0,0.0,27.300185539290286,-19.98156222610184,-0.07497169664267449,-0.051754025343555395,-0.051876154427167545,-0.07488724216174106,22.22,0.0,26.90404680091234,-20.17800866551036,21.113002270075306,-0.041150504349671796,22.697814460709722,-0.018437773898162188,25.189712747370397,-0.093387549030497,25.1896792873799,-0.04105720373591923,26.90404680091234,-20.17800866551036,21.113002270075306,-0.041150504349671796,300.0,9535.308417922934,33.83139014990744,-36.20115735854649,-2.4206271822135506,-98.59611179764504,33.83139014990744,-36.20115735854649,-2.4206271822135506,-98.59611179764504,0.1,3389.2429150551216,8.820680763871822
0.9999999999999999,33.59006314159002,-36.49321857779675,-98.80794265900693,-2.4088747537495436,0.0,0.0,27.003967327518723,-19.97693896547481,-0.07488203372315905,-0.051861935037434574,-0.05199932522571198,-0.07478669304370962,22.22,0.0,26.90404680091234,-20.17800866551036,25.18218211771563,-0.04623260627027477,25.216032672481283,-0.023061034525189664,25.182224557486567,-0.10519065530604867,25.18218211771563,-0.04623260627027477,26.90404680091234,-20.17800866551036,25.18218211771563,-0.04623260627027477,300.0,9374.21867871612,33.59006314159002,-36.49321857779675,-2.4088747537495436,-98.80794265900693,33.59006314159002,-36.49321857779675,-2.4088747537495436,-98.80794265900693,0.1,3355.434221147545,8.77666035239682
